dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
01/11/2020,1,11,2020,6308,177,Belgium,BE,BEL,11455519.0,Europe,1817.237613
31/10/2020,31,10,2020,15400,185,Belgium,BE,BEL,11455519.0,Europe,1800.450944
30/10/2020,30,10,2020,15090,139,Belgium,BE,BEL,11455519.0,Europe,1771.888292
29/10/2020,29,10,2020,17998,142,Belgium,BE,BEL,11455519.0,Europe,1722.08697
28/10/2020,28,10,2020,22210,132,Belgium,BE,BEL,11455519.0,Europe,1637.996498
27/10/2020,27,10,2020,19868,121,Belgium,BE,BEL,11455519.0,Europe,1549.541317
26/10/2020,26,10,2020,4895,94,Belgium,BE,BEL,11455519.0,Europe,1527.787611
25/10/2020,25,10,2020,11557,93,Belgium,BE,BEL,11455519.0,Europe,1464.525527
24/10/2020,24,10,2020,18876,94,Belgium,BE,BEL,11455519.0,Europe,1367.742483
23/10/2020,23,10,2020,17687,55,Belgium,BE,BEL,11455519.0,Europe,1270.854686
22/10/2020,22,10,2020,17484,62,Belgium,BE,BEL,11455519.0,Europe,1177.615785
21/10/2020,21,10,2020,19265,52,Belgium,BE,BEL,11455519.0,Europe,1059.087764
20/10/2020,20,10,2020,15560,52,Belgium,BE,BEL,11455519.0,Europe,969.0787471
19/10/2020,19,10,2020,4289,31,Belgium,BE,BEL,11455519.0,Europe,940.6732248
18/10/2020,18,10,2020,7995,23,Belgium,BE,BEL,11455519.0,Europe,885.8001109
17/10/2020,17,10,2020,13477,36,Belgium,BE,BEL,11455519.0,Europe,800.6359206
16/10/2020,16,10,2020,11818,35,Belgium,BE,BEL,11455519.0,Europe,727.2389841
15/10/2020,15,10,2020,12293,41,Belgium,BE,BEL,11455519.0,Europe,648.2377621
14/10/2020,14,10,2020,12577,34,Belgium,BE,BEL,11455519.0,Europe,564.4964667
13/10/2020,13,10,2020,9735,36,Belgium,BE,BEL,11455519.0,Europe,503.8008317
12/10/2020,12,10,2020,2403,26,Belgium,BE,BEL,11455519.0,Europe,487.5379282
11/10/2020,11,10,2020,4310,22,Belgium,BE,BEL,11455519.0,Europe,458.1547113
10/10/2020,10,10,2020,7789,19,Belgium,BE,BEL,11455519.0,Europe,404.3291273
09/10/2020,9,10,2020,6588,20,Belgium,BE,BEL,11455519.0,Europe,362.497762
08/10/2020,8,10,2020,6803,20,Belgium,BE,BEL,11455519.0,Europe,321.4171265
07/10/2020,7,10,2020,5687,18,Belgium,BE,BEL,11455519.0,Europe,289.8777436
06/10/2020,6,10,2020,5249,14,Belgium,BE,BEL,11455519.0,Europe,263.2966695
05/10/2020,5,10,2020,1035,14,Belgium,BE,BEL,11455519.0,Europe,258.2859843
04/10/2020,4,10,2020,1709,15,Belgium,BE,BEL,11455519.0,Europe,251.1715096
03/10/2020,3,10,2020,3721,11,Belgium,BE,BEL,11455519.0,Europe,233.607923
02/10/2020,2,10,2020,3410,15,Belgium,BE,BEL,11455519.0,Europe,219.1345499
01/10/2020,1,10,2020,3243,6,Belgium,BE,BEL,11455519.0,Europe,207.7775787
30/09/2020,30,9,2020,2984,10,Belgium,BE,BEL,11455519.0,Europe,195.9404895
29/09/2020,29,9,2020,2782,13,Belgium,BE,BEL,11455519.0,Europe,186.7309548
28/09/2020,28,9,2020,540,12,Belgium,BE,BEL,11455519.0,Europe,184.6446241
27/09/2020,27,9,2020,944,6,Belgium,BE,BEL,11455519.0,Europe,181.7901048
26/09/2020,26,9,2020,1623,5,Belgium,BE,BEL,11455519.0,Europe,178.8308325
25/09/2020,25,9,2020,1796,4,Belgium,BE,BEL,11455519.0,Europe,173.1305234
24/09/2020,24,9,2020,2097,8,Belgium,BE,BEL,11455519.0,Europe,163.7638592
23/09/2020,23,9,2020,2074,1,Belgium,BE,BEL,11455519.0,Europe,153.2623707
22/09/2020,22,9,2020,2204,3,Belgium,BE,BEL,11455519.0,Europe,142.0363407
21/09/2020,21,9,2020,461,3,Belgium,BE,BEL,11455519.0,Europe,139.3651392
20/09/2020,20,9,2020,894,8,Belgium,BE,BEL,11455519.0,Europe,134.3719128
19/09/2020,19,9,2020,1709,6,Belgium,BE,BEL,11455519.0,Europe,125.8083549
18/09/2020,18,9,2020,1752,1,Belgium,BE,BEL,11455519.0,Europe,116.4242319
17/09/2020,17,9,2020,1942,2,Belgium,BE,BEL,11455519.0,Europe,104.4823897
16/09/2020,16,9,2020,1628,3,Belgium,BE,BEL,11455519.0,Europe,95.20301961
15/09/2020,15,9,2020,1727,4,Belgium,BE,BEL,11455519.0,Europe,85.66176705
14/09/2020,14,9,2020,301,1,Belgium,BE,BEL,11455519.0,Europe,84.05555436
13/09/2020,13,9,2020,617,1,Belgium,BE,BEL,11455519.0,Europe,80.37174047
12/09/2020,12,9,2020,1284,5,Belgium,BE,BEL,11455519.0,Europe,74.52303121
11/09/2020,11,9,2020,1143,3,Belgium,BE,BEL,11455519.0,Europe,69.2155458
10/09/2020,10,9,2020,1024,2,Belgium,BE,BEL,11455519.0,Europe,64.86829623
09/09/2020,9,9,2020,871,3,Belgium,BE,BEL,11455519.0,Europe,61.86537685
08/09/2020,8,9,2020,918,4,Belgium,BE,BEL,11455519.0,Europe,59.15052823
07/09/2020,7,9,2020,155,2,Belgium,BE,BEL,11455519.0,Europe,58.80135156
06/09/2020,6,9,2020,322,1,Belgium,BE,BEL,11455519.0,Europe,57.76255096
05/09/2020,5,9,2020,728,2,Belgium,BE,BEL,11455519.0,Europe,55.8595381
04/09/2020,4,9,2020,677,4,Belgium,BE,BEL,11455519.0,Europe,55.02151408
03/09/2020,3,9,2020,574,2,Belgium,BE,BEL,11455519.0,Europe,55.35323192
02/09/2020,2,9,2020,565,3,Belgium,BE,BEL,11455519.0,Europe,56.74993861
01/09/2020,1,9,2020,634,3,Belgium,BE,BEL,11455519.0,Europe,57.38718604
31/08/2020,31,8,2020,117,1,Belgium,BE,BEL,11455519.0,Europe,57.51812729
30/08/2020,30,8,2020,195,6,Belgium,BE,BEL,11455519.0,Europe,57.23878595
29/08/2020,29,8,2020,614,4,Belgium,BE,BEL,11455519.0,Europe,57.0030917
28/08/2020,28,8,2020,535,3,Belgium,BE,BEL,11455519.0,Europe,58.17283355
27/08/2020,27,8,2020,526,4,Belgium,BE,BEL,11455519.0,Europe,58.89737514
26/08/2020,26,8,2020,527,5,Belgium,BE,BEL,11455519.0,Europe,60.56469375
25/08/2020,25,8,2020,607,5,Belgium,BE,BEL,11455519.0,Europe,62.88671862
24/08/2020,24,8,2020,115,3,Belgium,BE,BEL,11455519.0,Europe,62.94782454
23/08/2020,23,8,2020,203,5,Belgium,BE,BEL,11455519.0,Europe,63.82949563
22/08/2020,22,8,2020,510,3,Belgium,BE,BEL,11455519.0,Europe,66.10787342
21/08/2020,21,8,2020,581,4,Belgium,BE,BEL,11455519.0,Europe,67.74900378
20/08/2020,20,8,2020,612,9,Belgium,BE,BEL,11455519.0,Europe,69.18062813
19/08/2020,19,8,2020,725,11,Belgium,BE,BEL,11455519.0,Europe,69.95754623
18/08/2020,18,8,2020,707,7,Belgium,BE,BEL,11455519.0,Europe,70.71700549
17/08/2020,17,8,2020,132,7,Belgium,BE,BEL,11455519.0,Europe,70.85667616
16/08/2020,16,8,2020,163,9,Belgium,BE,BEL,11455519.0,Europe,72.13117101
15/08/2020,15,8,2020,587,12,Belgium,BE,BEL,11455519.0,Europe,72.97792444
14/08/2020,14,8,2020,669,12,Belgium,BE,BEL,11455519.0,Europe,72.68112427
13/08/2020,13,8,2020,609,11,Belgium,BE,BEL,11455519.0,Europe,73.50168945
12/08/2020,12,8,2020,718,13,Belgium,BE,BEL,11455519.0,Europe,73.21361869
11/08/2020,11,8,2020,873,11,Belgium,BE,BEL,11455519.0,Europe,70.78684082
10/08/2020,10,8,2020,122,5,Belgium,BE,BEL,11455519.0,Europe,71.32806466
09/08/2020,9,8,2020,304,2,Belgium,BE,BEL,11455519.0,Europe,70.6733584
08/08/2020,8,8,2020,771,6,Belgium,BE,BEL,11455519.0,Europe,68.27276879
07/08/2020,7,8,2020,769,4,Belgium,BE,BEL,11455519.0,Europe,65.39206124
06/08/2020,6,8,2020,776,5,Belgium,BE,BEL,11455519.0,Europe,63.4454013
05/08/2020,5,8,2020,814,5,Belgium,BE,BEL,11455519.0,Europe,57.60542146
04/08/2020,4,8,2020,794,3,Belgium,BE,BEL,11455519.0,Europe,54.54139616
03/08/2020,3,8,2020,148,5,Belgium,BE,BEL,11455519.0,Europe,53.80812515
02/08/2020,2,8,2020,309,2,Belgium,BE,BEL,11455519.0,Europe,52.24555954
01/08/2020,1,8,2020,684,3,Belgium,BE,BEL,11455519.0,Europe,48.66649865
31/07/2020,31,7,2020,635,2,Belgium,BE,BEL,11455519.0,Europe,45.09616718
30/07/2020,30,7,2020,703,3,Belgium,BE,BEL,11455519.0,Europe,41.22903554
29/07/2020,29,7,2020,685,1,Belgium,BE,BEL,11455519.0,Europe,37.05637431
28/07/2020,28,7,2020,595,4,Belgium,BE,BEL,11455519.0,Europe,33.81776068
27/07/2020,27,7,2020,184,2,Belgium,BE,BEL,11455519.0,Europe,32.58691291
26/07/2020,26,7,2020,229,1,Belgium,BE,BEL,11455519.0,Europe,31.12910031
25/07/2020,25,7,2020,496,5,Belgium,BE,BEL,11455519.0,Europe,27.90794551
24/07/2020,24,7,2020,439,2,Belgium,BE,BEL,11455519.0,Europe,25.15817921
23/07/2020,23,7,2020,553,2,Belgium,BE,BEL,11455519.0,Europe,21.52674183
22/07/2020,22,7,2020,145,1,Belgium,BE,BEL,11455519.0,Europe,21.12518865
21/07/2020,21,7,2020,443,2,Belgium,BE,BEL,11455519.0,Europe,18.23575169
20/07/2020,20,7,2020,64,1,Belgium,BE,BEL,11455519.0,Europe,17.88657502
19/07/2020,19,7,2020,130,3,Belgium,BE,BEL,11455519.0,Europe,17.31043351
18/07/2020,18,7,2020,274,2,Belgium,BE,BEL,11455519.0,Europe,15.73913849
17/07/2020,17,7,2020,226,5,Belgium,BE,BEL,11455519.0,Europe,14.57812605
16/07/2020,16,7,2020,260,5,Belgium,BE,BEL,11455519.0,Europe,13.48694895
15/07/2020,15,7,2020,207,3,Belgium,BE,BEL,11455519.0,Europe,12.55290136
14/07/2020,14,7,2020,224,0,Belgium,BE,BEL,11455519.0,Europe,11.70614793
13/07/2020,13,7,2020,43,4,Belgium,BE,BEL,11455519.0,Europe,11.54028901
12/07/2020,12,7,2020,62,2,Belgium,BE,BEL,11455519.0,Europe,11.35697126
11/07/2020,11,7,2020,127,0,Belgium,BE,BEL,11455519.0,Europe,11.23475942
10/07/2020,10,7,2020,124,2,Belgium,BE,BEL,11455519.0,Europe,10.81574741
09/07/2020,9,7,2020,137,1,Belgium,BE,BEL,11455519.0,Europe,10.49275899
08/07/2020,8,7,2020,99,3,Belgium,BE,BEL,11455519.0,Europe,10.58878258
07/07/2020,7,7,2020,112,1,Belgium,BE,BEL,11455519.0,Europe,10.8593945
06/07/2020,6,7,2020,24,2,Belgium,BE,BEL,11455519.0,Europe,10.82447683
05/07/2020,5,7,2020,64,3,Belgium,BE,BEL,11455519.0,Europe,10.702265
04/07/2020,4,7,2020,94,2,Belgium,BE,BEL,11455519.0,Europe,10.93795925
03/07/2020,3,7,2020,93,5,Belgium,BE,BEL,11455519.0,Europe,11.0689005
02/07/2020,2,7,2020,135,2,Belgium,BE,BEL,11455519.0,Europe,10.9641475
01/07/2020,1,7,2020,100,8,Belgium,BE,BEL,11455519.0,Europe,10.95541808
30/06/2020,30,6,2020,127,3,Belgium,BE,BEL,11455519.0,Europe,11.13000642
29/06/2020,29,6,2020,24,5,Belgium,BE,BEL,11455519.0,Europe,11.11254759
28/06/2020,28,6,2020,41,8,Belgium,BE,BEL,11455519.0,Europe,11.18238292
27/06/2020,27,6,2020,113,2,Belgium,BE,BEL,11455519.0,Europe,10.97287692
26/06/2020,26,6,2020,76,5,Belgium,BE,BEL,11455519.0,Europe,11.13873584
25/06/2020,25,6,2020,100,3,Belgium,BE,BEL,11455519.0,Europe,11.30459475
24/06/2020,24,6,2020,110,4,Belgium,BE,BEL,11455519.0,Europe,11.61012434
23/06/2020,23,6,2020,143,12,Belgium,BE,BEL,11455519.0,Europe,11.69741851
22/06/2020,22,6,2020,20,9,Belgium,BE,BEL,11455519.0,Europe,11.98548927
21/06/2020,21,6,2020,50,3,Belgium,BE,BEL,11455519.0,Europe,12.15134818
20/06/2020,20,6,2020,121,4,Belgium,BE,BEL,11455519.0,Europe,12.43941894
19/06/2020,19,6,2020,108,5,Belgium,BE,BEL,11455519.0,Europe,12.99810161
18/06/2020,18,6,2020,123,7,Belgium,BE,BEL,11455519.0,Europe,13.31236062
17/06/2020,17,6,2020,99,7,Belgium,BE,BEL,11455519.0,Europe,14.04563163
16/06/2020,16,6,2020,147,8,Belgium,BE,BEL,11455519.0,Europe,13.27744295
15/06/2020,15,6,2020,22,3,Belgium,BE,BEL,11455519.0,Europe,13.5131372
14/06/2020,14,6,2020,49,5,Belgium,BE,BEL,11455519.0,Europe,13.61789021
13/06/2020,13,6,2020,89,10,Belgium,BE,BEL,11455519.0,Europe,14.28132588
12/06/2020,12,6,2020,95,7,Belgium,BE,BEL,11455519.0,Europe,14.94476156
11/06/2020,11,6,2020,119,12,Belgium,BE,BEL,11455519.0,Europe,15.49471482
10/06/2020,10,6,2020,145,12,Belgium,BE,BEL,11455519.0,Europe,15.99229158
09/06/2020,9,6,2020,153,9,Belgium,BE,BEL,11455519.0,Europe,17.39772768
08/06/2020,8,6,2020,53,12,Belgium,BE,BEL,11455519.0,Europe,17.58977485
07/06/2020,7,6,2020,69,11,Belgium,BE,BEL,11455519.0,Europe,18.06116336
06/06/2020,6,6,2020,154,12,Belgium,BE,BEL,11455519.0,Europe,18.88172854
05/06/2020,5,6,2020,172,14,Belgium,BE,BEL,11455519.0,Europe,17.99132802
04/06/2020,4,6,2020,159,20,Belgium,BE,BEL,11455519.0,Europe,19.96417622
03/06/2020,3,6,2020,183,23,Belgium,BE,BEL,11455519.0,Europe,20.91568265
02/06/2020,2,6,2020,59,21,Belgium,BE,BEL,11455519.0,Europe,23.16787218
01/06/2020,1,6,2020,49,22,Belgium,BE,BEL,11455519.0,Europe,23.44721352
31/05/2020,31,5,2020,61,23,Belgium,BE,BEL,11455519.0,Europe,24.19794337
30/05/2020,30,5,2020,165,16,Belgium,BE,BEL,11455519.0,Europe,25.78669722
29/05/2020,29,5,2020,171,26,Belgium,BE,BEL,11455519.0,Europe,26.95643908
28/05/2020,28,5,2020,182,24,Belgium,BE,BEL,11455519.0,Europe,28.16982801
27/05/2020,27,5,2020,202,24,Belgium,BE,BEL,11455519.0,Europe,29.85460545
26/05/2020,26,5,2020,314,26,Belgium,BE,BEL,11455519.0,Europe,31.26877097
25/05/2020,25,5,2020,75,33,Belgium,BE,BEL,11455519.0,Europe,31.6441359
24/05/2020,24,5,2020,123,25,Belgium,BE,BEL,11455519.0,Europe,32.66547766
23/05/2020,23,5,2020,248,41,Belgium,BE,BEL,11455519.0,Europe,34.71689061
22/05/2020,22,5,2020,70,34,Belgium,BE,BEL,11455519.0,Europe,37.96423366
21/05/2020,21,5,2020,385,30,Belgium,BE,BEL,11455519.0,Europe,39.42204626
20/05/2020,20,5,2020,292,33,Belgium,BE,BEL,11455519.0,Europe,41.64804755
19/05/2020,19,5,2020,317,37,Belgium,BE,BEL,11455519.0,Europe,44.72953168
18/05/2020,18,5,2020,81,31,Belgium,BE,BEL,11455519.0,Europe,45.24456727
17/05/2020,17,5,2020,147,30,Belgium,BE,BEL,11455519.0,Europe,46.4579562
16/05/2020,16,5,2020,347,45,Belgium,BE,BEL,11455519.0,Europe,45.49772036
15/05/2020,15,5,2020,305,43,Belgium,BE,BEL,11455519.0,Europe,47.95068648
14/05/2020,14,5,2020,321,56,Belgium,BE,BEL,11455519.0,Europe,49.70529925
13/05/2020,13,5,2020,395,45,Belgium,BE,BEL,11455519.0,Europe,51.22421778
12/05/2020,12,5,2020,476,65,Belgium,BE,BEL,11455519.0,Europe,53.65972506
11/05/2020,11,5,2020,118,72,Belgium,BE,BEL,11455519.0,Europe,54.41918433
10/05/2020,10,5,2020,240,71,Belgium,BE,BEL,11455519.0,Europe,55.71113801
09/05/2020,9,5,2020,483,74,Belgium,BE,BEL,11455519.0,Europe,58.57438672
08/05/2020,8,5,2020,442,71,Belgium,BE,BEL,11455519.0,Europe,63.23589529
07/05/2020,7,5,2020,552,76,Belgium,BE,BEL,11455519.0,Europe,65.20874349
06/05/2020,6,5,2020,547,81,Belgium,BE,BEL,11455519.0,Europe,71.52011183
05/05/2020,5,5,2020,670,95,Belgium,BE,BEL,11455519.0,Europe,76.82759725
04/05/2020,4,5,2020,140,94,Belgium,BE,BEL,11455519.0,Europe,79.48133996
03/05/2020,3,5,2020,286,75,Belgium,BE,BEL,11455519.0,Europe,83.28736568
02/05/2020,2,5,2020,237,93,Belgium,BE,BEL,11455519.0,Europe,93.39603033
01/05/2020,1,5,2020,586,87,Belgium,BE,BEL,11455519.0,Europe,102.9023652
30/04/2020,30,4,2020,522,107,Belgium,BE,BEL,11455519.0,Europe,112.6007473
29/04/2020,29,4,2020,569,110,Belgium,BE,BEL,11455519.0,Europe,121.2515993
28/04/2020,28,4,2020,755,135,Belgium,BE,BEL,11455519.0,Europe,119.3573159
27/04/2020,27,4,2020,205,154,Belgium,BE,BEL,11455519.0,Europe,122.1419999
26/04/2020,26,4,2020,388,142,Belgium,BE,BEL,11455519.0,Europe,127.7550149
25/04/2020,25,4,2020,811,155,Belgium,BE,BEL,11455519.0,Europe,141.0673755
24/04/2020,24,4,2020,976,156,Belgium,BE,BEL,11455519.0,Europe,152.0926289
23/04/2020,23,4,2020,778,181,Belgium,BE,BEL,11455519.0,Europe,159.2507507
22/04/2020,22,4,2020,1270,203,Belgium,BE,BEL,11455519.0,Europe,161.3894578
21/04/2020,21,4,2020,1278,206,Belgium,BE,BEL,11455519.0,Europe,167.1159552
20/04/2020,20,4,2020,444,190,Belgium,BE,BEL,11455519.0,Europe,169.0538857
19/04/2020,19,4,2020,722,208,Belgium,BE,BEL,11455519.0,Europe,170.8084985
18/04/2020,18,4,2020,1395,205,Belgium,BE,BEL,11455519.0,Europe,173.4185941
17/04/2020,17,4,2020,1675,246,Belgium,BE,BEL,11455519.0,Europe,171.698899
16/04/2020,16,4,2020,1633,280,Belgium,BE,BEL,11455519.0,Europe,170.6862867
15/04/2020,15,4,2020,1560,261,Belgium,BE,BEL,11455519.0,Europe,171.7425461
14/04/2020,14,4,2020,538,277,Belgium,BE,BEL,11455519.0,Europe,182.2265757
13/04/2020,13,4,2020,524,265,Belgium,BE,BEL,11455519.0,Europe,183.6232824
12/04/2020,12,4,2020,1031,284,Belgium,BE,BEL,11455519.0,Europe,181.9996108
11/04/2020,11,4,2020,2336,302,Belgium,BE,BEL,11455519.0,Europe,174.8764067
10/04/2020,10,4,2020,2239,272,Belgium,BE,BEL,11455519.0,Europe,167.2294376
09/04/2020,9,4,2020,1598,322,Belgium,BE,BEL,11455519.0,Europe,163.7464003
08/04/2020,8,4,2020,1515,277,Belgium,BE,BEL,11455519.0,Europe,160.9529869
07/04/2020,7,4,2020,1934,257,Belgium,BE,BEL,11455519.0,Europe,155.6629604
06/04/2020,6,4,2020,666,247,Belgium,BE,BEL,11455519.0,Europe,154.0916653
05/04/2020,5,4,2020,923,271,Belgium,BE,BEL,11455519.0,Europe,150.1285101
04/04/2020,4,4,2020,1694,236,Belgium,BE,BEL,11455519.0,Europe,141.119752
03/04/2020,3,4,2020,1478,219,Belgium,BE,BEL,11455519.0,Europe,134.4417481
02/04/2020,2,4,2020,1517,233,Belgium,BE,BEL,11455519.0,Europe,125.8694608
01/04/2020,1,4,2020,1681,208,Belgium,BE,BEL,11455519.0,Europe,114.8791251
31/03/2020,31,3,2020,1739,170,Belgium,BE,BEL,11455519.0,Europe,103.0769536
30/03/2020,30,3,2020,684,149,Belgium,BE,BEL,11455519.0,Europe,98.97412767
29/03/2020,29,3,2020,845,141,Belgium,BE,BEL,11455519.0,Europe,93.16033608
28/03/2020,28,3,2020,1520,128,Belgium,BE,BEL,11455519.0,Europe,82.84216542
27/03/2020,27,3,2020,1363,102,Belgium,BE,BEL,11455519.0,Europe,73.12632453
26/03/2020,26,3,2020,1199,107,Belgium,BE,BEL,11455519.0,Europe,64.17867231
25/03/2020,25,3,2020,1195,77,Belgium,BE,BEL,11455519.0,Europe,54.61123149
24/03/2020,24,3,2020,1328,78,Belgium,BE,BEL,11455519.0,Europe,43.83913116
23/03/2020,23,3,2020,486,47,Belgium,BE,BEL,11455519.0,Europe,40.15531728
22/03/2020,22,3,2020,469,40,Belgium,BE,BEL,11455519.0,Europe,36.29691505
21/03/2020,21,3,2020,662,35,Belgium,BE,BEL,11455519.0,Europe,31.47827698
20/03/2020,20,3,2020,713,33,Belgium,BE,BEL,11455519.0,Europe,25.96128556
19/03/2020,19,3,2020,535,22,Belgium,BE,BEL,11455519.0,Europe,21.75370666
18/03/2020,18,3,2020,422,10,Belgium,BE,BEL,11455519.0,Europe,18.36669295
17/03/2020,17,3,2020,387,12,Belgium,BE,BEL,11455519.0,Europe,15.15426756
16/03/2020,16,3,2020,214,6,Belgium,BE,BEL,11455519.0,Europe,13.28617237
15/03/2020,15,3,2020,179,5,Belgium,BE,BEL,11455519.0,Europe,11.88073626
14/03/2020,14,3,2020,338,3,Belgium,BE,BEL,11455519.0,Europe,8.93019339
13/03/2020,13,3,2020,250,1,Belgium,BE,BEL,11455519.0,Europe,6.74783919
12/03/2020,12,3,2020,174,3,Belgium,BE,BEL,11455519.0,Europe,5.22892066
11/03/2020,11,3,2020,99,0,Belgium,BE,BEL,11455519.0,Europe,4.3647084
10/03/2020,10,3,2020,94,1,Belgium,BE,BEL,11455519.0,Europe,3.54414322
09/03/2020,9,3,2020,64,0,Belgium,BE,BEL,11455519.0,Europe,2.98546055
08/03/2020,8,3,2020,27,0,Belgium,BE,BEL,11455519.0,Europe,2.74976629
07/03/2020,7,3,2020,110,0,Belgium,BE,BEL,11455519.0,Europe,1.78953044
06/03/2020,6,3,2020,81,0,Belgium,BE,BEL,11455519.0,Europe,1.08244768
05/03/2020,5,3,2020,53,0,Belgium,BE,BEL,11455519.0,Europe,0.61978859
04/03/2020,4,3,2020,34,0,Belgium,BE,BEL,11455519.0,Europe,0.32298842
03/03/2020,3,3,2020,19,0,Belgium,BE,BEL,11455519.0,Europe,0.1571295
02/03/2020,2,3,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.1571295
18/02/2020,18,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
17/02/2020,17,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
16/02/2020,16,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
15/02/2020,15,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
14/02/2020,14,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
13/02/2020,13,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
12/02/2020,12,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
11/02/2020,11,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
10/02/2020,10,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
09/02/2020,9,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
08/02/2020,8,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
07/02/2020,7,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
06/02/2020,6,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
05/02/2020,5,2,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.00872942
13/01/2020,13,1,2020,0,0,Belgium,BE,BEL,11455519.0,Europe,0.52376501
29/11/2020,29,11,2020,1792,69,Bulgaria,BG,BGR,7000039.0,Europe,633.0250446
28/11/2020,28,11,2020,3327,151,Bulgaria,BG,BGR,7000039.0,Europe,643.1107027
27/11/2020,27,11,2020,3568,162,Bulgaria,BG,BGR,7000039.0,Europe,655.7534894
26/11/2020,26,11,2020,3712,141,Bulgaria,BG,BGR,7000039.0,Europe,653.5535016
25/11/2020,25,11,2020,4382,157,Bulgaria,BG,BGR,7000039.0,Europe,656.8820545
24/11/2020,24,11,2020,3146,189,Bulgaria,BG,BGR,7000039.0,Europe,656.9963396
23/11/2020,23,11,2020,1123,60,Bulgaria,BG,BGR,7000039.0,Europe,666.5677148
22/11/2020,22,11,2020,2279,42,Bulgaria,BG,BGR,7000039.0,Europe,660.1677505
21/11/2020,21,11,2020,3983,129,Bulgaria,BG,BGR,7000039.0,Europe,660.4820345
20/11/2020,20,11,2020,3899,119,Bulgaria,BG,BGR,7000039.0,Europe,658.4249031
19/11/2020,19,11,2020,3938,117,Bulgaria,BG,BGR,7000039.0,Europe,656.353486
18/11/2020,18,11,2020,4828,131,Bulgaria,BG,BGR,7000039.0,Europe,658.0106197
17/11/2020,17,11,2020,3519,152,Bulgaria,BG,BGR,7000039.0,Europe,646.7678252
16/11/2020,16,11,2020,816,39,Bulgaria,BG,BGR,7000039.0,Europe,631.1679121
15/11/2020,15,11,2020,2498,36,Bulgaria,BG,BGR,7000039.0,Europe,637.0107367
14/11/2020,14,11,2020,4212,85,Bulgaria,BG,BGR,7000039.0,Europe,627.0822205
13/11/2020,13,11,2020,3414,72,Bulgaria,BG,BGR,7000039.0,Europe,608.2108971
12/11/2020,12,11,2020,3945,47,Bulgaria,BG,BGR,7000039.0,Europe,597.853812
11/11/2020,11,11,2020,4390,80,Bulgaria,BG,BGR,7000039.0,Europe,580.9253348
10/11/2020,10,11,2020,3816,106,Bulgaria,BG,BGR,7000039.0,Europe,554.9111941
09/11/2020,9,11,2020,675,33,Bulgaria,BG,BGR,7000039.0,Europe,532.4398907
08/11/2020,8,11,2020,2301,56,Bulgaria,BG,BGR,7000039.0,Europe,527.4684898
07/11/2020,7,11,2020,3839,58,Bulgaria,BG,BGR,7000039.0,Europe,509.4971614
06/11/2020,6,11,2020,3754,52,Bulgaria,BG,BGR,7000039.0,Europe,477.3544833
05/11/2020,5,11,2020,4054,54,Bulgaria,BG,BGR,7000039.0,Europe,446.511798
04/11/2020,4,11,2020,4041,63,Bulgaria,BG,BGR,7000039.0,Europe,409.6262892
03/11/2020,3,11,2020,2427,51,Bulgaria,BG,BGR,7000039.0,Europe,370.9836474
02/11/2020,2,11,2020,1225,19,Bulgaria,BG,BGR,7000039.0,Europe,350.9409019
01/11/2020,1,11,2020,1803,25,Bulgaria,BG,BGR,7000039.0,Europe,339.0838251
31/10/2020,31,10,2020,2891,29,Bulgaria,BG,BGR,7000039.0,Europe,321.9410635
30/10/2020,30,10,2020,2689,28,Bulgaria,BG,BGR,7000039.0,Europe,294.898357
29/10/2020,29,10,2020,2760,36,Bulgaria,BG,BGR,7000039.0,Europe,269.5413554
28/10/2020,28,10,2020,2569,25,Bulgaria,BG,BGR,7000039.0,Europe,241.8129385
27/10/2020,27,10,2020,2243,42,Bulgaria,BG,BGR,7000039.0,Europe,216.3273662
26/10/2020,26,10,2020,327,10,Bulgaria,BG,BGR,7000039.0,Europe,192.6703551
25/10/2020,25,10,2020,1043,7,Bulgaria,BG,BGR,7000039.0,Europe,195.5846246
24/10/2020,24,10,2020,1589,13,Bulgaria,BG,BGR,7000039.0,Europe,180.6847076
23/10/2020,23,10,2020,1595,16,Bulgaria,BG,BGR,7000039.0,Europe,166.7276425
